for	bilbon ko castinga egin da eta nik jakin ez zuetako inork egin al du edota parte hartu duen ezagunik ba al du
inf	laster lokartu ein bier naz
inf	bixer laneray ke no falte
for	martxan dago kirol web gune berria sport trend trotters 
for	hona izarrak plazara talentu lehiaketarako finalistak zorionak 
inf	mundu erdia juergan ta ni etxen 
for	banda bat osatu dute irlanda kornualles gales eskozia frisia galizia eta ehko musikariek 
inf	zorionakkk oso ondo bukatuu egunaa
for	 oso argazki polita parra herrera delgado cubino
for	arabako ren errektoretza ordera hurbildu eta honakoa en castellano por favor lotsagarria ta iraingarria hizkuntz eskubideak
for	badaude milaka arrazoi irri egiteko gabon 
inf	ikaragarriajuernes toury ardi n kasaaisssprioridadesathletic beti zurekin
inf	 justu gaur ezttiat gosaldu bano amak iya merendola bat sartu ziak motxilan jajjaaa
inf	 aaaixmiyeskeerr preciosaaaa zu bai zealaa tonta
for	 egitaraua aurreratzen hasi dira eta madonna ez dela bertan izango jakin dugu 
for	kostatuko zaigu zure irribarre ahaztea 
inf	zoooorionak osoo ondo paseuu egune eta ontze gauzz pd prepareu belarrixek
inf	 en zain buzoneua itxekooo pff vaya puta basuraa
inf	zorixooonak oso ondoo pase ta gero gaauuz ia plaise ikutzen bagun geur jaja benga geroartee
for	 hori gezur hutsa da diskurtso hori xix mendeko eajrena da
for	eskerrik asko hunkigarria eta polita izan da 
inf	bera ikusteko gogue badekot baina oin dala aste bete egon nintzen beragaz
for	meritua du gero bi euskal txirrindulari bukatzeak lehen hamarren artean horren proba garrantzitsu batean 
for	aupa garaipenaren bila joan behar gara animo ezer ez izatea garaipena berari eskeintzera
for	ez da argentina italia da hamsik napoliko ultren buruarekin partidua jokatu edo ez erabakitzen beste mundu bat 
inf	 eskerrik asko amor ke bien sientan los animos
inf	 gu jota formalak gara jajjaajja
inf	 jajaja inoiz aldatu ezingo den gauza
inf	 leon enjaulau piolinen morun kaxolan sartute 
inf	2 egun eta oporrak ondo irabazitakoak like a monkey 
inf	honetan momentuetan ezta egoten gauza askorik esateko baia animo
inf	norbaitek thomannea pedidua inber badu abixauu
for	 argazki horrekin fondo de pantalla egingo dut hala ere elizaso estimatzen dut oraindik ere lan bikaina
inf	 gabi eztezu pillatu asieran ta oain pillatuzula esandezu broma zala taa bano ezautzegeaa
for	 haien arazoa gurea bihurtu nahi dutenean edo
for	1000etatik 1100etara munduko emakume artisten artelanak hizketagai ko 
inf	ta bihar gure bizitzako azkenengo ahotsu eguna gabon danoi 
inf	ze ondo sartu date oin dutxatxu baat 
inf	 eso esta echo makinaaaaa burua gora eta egurreee bai bai ee aste barruan ingu berba hi zaindu eta ondo pasaaaa
inf	amaitu dogu pistako 20142015 denboraldiko munduko kopie atzo azkenien taldekako jazarpen proban seigarren postuen amaitu ginun 13
inf	 ez dakit orain itzegiten ari gara abisatuko dizut
inf	 ea nz antolatzen dugun donostian ere urbano fest horterua 27 autobusarekin yeah 
inf	 ejem ejem goizetik joateko beste gogo
for	 aiaraldean dago laudio ez araialdean artikulu interesgarria
inf	egun sensibletarako anari bezain hoberik ez dago
inf	 kin kotxian arasera juten k ganas
for	altxatu arnastu irribarre egin eta aurrera jarraitu nahi duzunagatik borrokatzen baduzu azkenean lortuko duzu
for	ez dut uste nire nortasuna agertzeak asko eragin de nire ikastetxean ikasten duzu 
for	 irakurketa dramatikoak egin baino lehen irakurri eta hausnartu ta gogoratu amuarrainak begi bi 
for	zein da sare sozialetan edukiak partekatzeko unerik egokiena 
for	espainiako vuelta lehiaketarako kiniela egin berri dut parte hartu zuk ere 
inf	 aitz gutinaka aklaratzen nahiko lan jajaj
inf	 ni lenuo axek bno ezemat ataek
inf	mila kilo zorion maitia mz zubero pais vasco spain 
for	 kaierari buruz lanketa egin ostean 
inf	 zenbat negar ta zenbat min ta zenbat gau lo einbarik trilillioiaisldjd
for	guztiaren amaieran beti ilargia ateratzen da 
for	ez hezi bai ikasi ta lanerako bizi kontsumismoak gaitu osorik irentsi 
inf	 eguzkiyan alturan kontua da eguzkiyan berotasunana wikipedia lady
for	albiste pozgarria baina talde euskalduna izatetik espaniarra izatera pasatuko da gogortu duela 20 urte sortu zela
for	 eguzkitsu eta goiza lasai hernaniko santa barbara urdina eta donostialdean ostarte 
for	 contadorren erasoa shleci katea irtetean
for	girl vs woman why language matters via ederra benetan ikusi
for	momentu txarrenetan irribarre bat atera 
for	ez utzi malkoak ezpainetara iristen
for	egun ilunak koloreztatzekohemen zaudete lagunak betidanik izan ez bada betirako izan dadila 
for	elkarrizketa irakurtzeak adina interes edo gehiago du jendearen iruzkinak irakurtzeak 
inf	 ezta nahikua bano ezerrez bano geyo ta gu bitarten plazak betetzen nik espek ez baluke ezer ateako nayo
inf	 hamen mfn adi doan bakarra ni naiz asik dejar d molestarme en klase kroa kroa kroa
inf	 ta bi badia obeto ajjaja
inf	zapatuko kontzertuko momentueitzel pase gendun argz 
inf	 iguaaal bixori zaindu biakodozkuee deskuidau ezkero ajaj
for	euriari aurre eginez emakumea gaia mintzagai gaurko mintzodromoan an 
inf	zmz eotek klasenta gn aurikularripe 
for	 hara nere ametsetako etxea handitzen naizenerako gordea
inf	 jajaja ba ezdot uste neree ajaja nik atzo inauen gaur mutilak
inf	saiatzen saiatzen saiatzen saiatzen saiatzen saiatzen saiatzen
inf	aupa roma sorte on txapeldun 
for	karmele jaioren artikulu itzela panpinak 
inf	1315 gutxii faltaa zaitt porfiiin
inf	atsaldeko bostetan kriston egualdiakin gizarte ikastea
for	murala bukatuta gogoratu astelehenean mozoloaren bidearen kontakizuna euskara eta armenieraz arratsaldeko 530etan 
inf	egun on bon mati ostirala jada 
for	eskerrik asko bidalitako mezu bakoitzagatik guri eskaintzen diguzuen arretagatik eta zuen poztasun 
inf	 jajajaj zerena izan dezu aer zortiaa dezuun xddd
inf	autoeskolara puxkat aber ke se kueze
inf	 eskerrik asko argazkik guri ite eztixkiguen bitarten baleko gaituk
inf	 ta nik dirurik gabe poltsikon 
for	 etorkizuna nondik joango den ezin jakin zaila zen instagramen arrakasta aurreikustea edo agian urte batzuetan facebook desager daiteke 
inf	kafetxo bat korrika egiten hasi baino lehenago ea zelan doan aspaldiko partez oina portatzea 
inf	ez dugu etsikojo ta ke irabazi arte athletik beti zurekin
for	ez gaudela erdi aroan egutegiak dio ta erregeak zer dio txanponetatik kanpo 
inf	oskarakukai dantza taldea en azpeitia 
for	iazko tourrean nire kinielan zegoen sepulveda etapa garaile argentinan kotxe batean sartu eta kaleratu zutela gogoratzen 
inf	ya domekaweno eskerrak aste hontan astelhnian noian 
inf	 ba ni azalduko naiz eta bilerara ere bilera 4tan ez
inf	 eskerrrikaskoo pitxuuu sayatukogea disfrutatzen atzo hasiera ona emnda jajaja muxutxus guapi
for	bai bai badakit gaur bezelako egun baten ezinezkoa dela ren inguruan ez hitz egitea baina
inf	 nik bai maiteizutelaa mi niniohhhhhhhh jajajaj 
for	 k hartu du lekukotza abiatutako ekimenean 
for	 no participamos en esta farsa gora euskal errepublika 
inf	ze gertatzek salbiden baya mobida
inf	i dreamed a dreamzuri dedikatuta aurrekoan bezela asko gustatzen zitzaizun eta eguberri on maitia 
for	andoni jartzea bakarrik falta da 
for	ikasturtea hasi da ikasleek euren burua aurkeztu dute mundura hona bat ederra laster gehiago
for	bihar hitzordua euskara berdintasuna hezkuntza eta kirolarekin 
inf	pistinie bete bigu etxien dekoten iserdisegaz
for	gaur hitzordua karmelo ikastolan eta rekin batera 
for	 bidez alabarekin eta bikotearekin gosaltzen ni n eta beraiek n teknologiak zer egiten duen 
for	ez betidanik baina bai betirako 
for	ba al daki inork bereizten zerua ta infernua nor dagoen sufritzen eta nork daukan errua
inf	udan gauzela emoten deu jajajajaja
inf	gaur zornotzan etxeko karrerie begixek itxite eingo naban karrerie hoy la carrera de casa en amorebieta
inf	 jaajaajj betebetean aamatu duzu aurpegiarekin beraa daa
inf	trikitixa dantzatu nahiko nuke edozein herritako jaixetan 
for	gasteizen green capital delako eskaparatearen izenean tokiko bizialternatiba bideragarria suntsitu nahi dute 
inf	 ikusizu banderazua jajajaja gangnam style
inf	goize entrenatzeko aprobetxaute arratsaldin relaxxx
inf	giro ederra bilbonirabaztie bakarrik falta da aupa 
for	astindu hegoak begi eta bihotzak ez daukate lain
for	ta isiltzen banaiz ez da hitzik ez dudalako
for	egun ederra eskerrik asko guztioi 
inf	gaurko entsaio bukauta bazen ordua etxera heltzeko ordu hauetan afaltzea ez da ona ttek
for	ez zituenez berarekin nahi gauza txar guztiekin batera oroitzapen 
for	 zutik emakumeak hautsi gure kateak zutik zutik zutik euskal herria feminista eraiki
inf	 errepikatu beharra ziok eeeeee jujujujj
inf	 gaur gustoa jungo nitxian bai tolosaahan gaurko eunez latzaaaa eoteek baiurte baten izenitxian
inf	 ze gogoa daukaten rekok donostiko kanpusen ekitaldiren bat egiteko
for	donostia tanbor hotsez beteko da bihar bana gaur gure kartelez josi dugu 
for	 ezagutzen duzu erabiltzen duen eskola eredurik 
inf	holako momentuk faltan zialaa amatxomaitiaaa 
for	 euskararen biziberritzea ez da arazo pedagogikoa soziologikoa o linguistikoa arazo politikoa baizik 
for	maitasuna norengana zuzendu aukeratzen saiatzen ona benetan asier beramendiren posta n 
inf	bueno ba zozer afaldu oztien madriletik gelara zozer ein eta ogera
inf	zorionakfelicidades besarkada haundi bat un fuerte abrazo
inf	ba eztakit zeer ein oin
inf	ya ez ditut agujetak menos mal ze bestelaaa
inf	 ek in dau ta watsapetik bidali doztaa
inf	 nitzat esan eitze amaitzen jutwko tronu ze audientzixak berutz ixuzen da
for	upv off atea itxi eta ikasleak baino gehiago ikasi izanaren sentsazioa
inf	 gonzalo arconada da horren erruduna gbcn kriston lana intzun baita oso prentsa arduradun ona jatorra ta detallista crack bat
inf	horrelako gau bat ta gero familiakin berdiin zait bihar olentzerok ez badit oparirik usten honekin nahikoa da
for	bihar asteartea arratsaldeko 7etan potxoenean hauteskundeen inguruko batzar irekia balantzea hautagaiakanimatu 
inf	 bueno bixer ostirala ordue zan
for	ikaragarria atzo bilbon bizi izan zena eta gabarrarik gabe hurrengoan gabarrarekin ea zer nolako giroa sortzen den 
for	world tourreko sonatik urrun les nations erlojupeko proba jokatu da gaur martin garaile anquetil 9 aldiz nagusitu zen 
inf	gann gan stilekin esnatzenjajjja ezaizz normala
inf	atzoko gaua igerilekun ur termaletan eta gimnasioan bukauta gaur ondo
inf	 nun nagon zerbait behar badezu
inf	 ikusten itzela ta oso interesgarria izango zan moduko persona bat bertan elkarrizketatua izatea apuntate a sanjo para una entrevista un tio muy interesante y con un punto de vista interesante
inf	mila esker muxu haundi bat
for	 ez dut halakorik uste ez dut zure iritzia partekatzen
for	gertatu behar dena utzi gertatzen
for	eta galdezka jarraituzkongresuan abortuari buruz larreina jaunak zer bozkatuko duen jakiterik al dago 
for	evansek andyri erlojupekoan 40 segundo baino gehiago ez dizkiola aterakoan nago maillota parisen andyrentzat 
inf	 iaaa en finess asteburuu hontan ez dakit denborarikizangoo dudann baino urrengoan baiu
for	donostiako san silvestrea motorrak berotzen ez geratu dortsalik gabe 
inf	 yaya jajajaja aupa charly sartuko du buruz ta ilarrak ez du sartuko
for	 hori bai lehen bazekiten erdiratzen orain ez hainbeste
inf	sin moron jeje sala sonora bilbao 
inf	soinu frogak iten adisarrerak dagoeneko agortuak 
for	gaur grabatzen aritu gara egunotan jardunaldiko hizkariak aurkezten joango gara 
for	tirrenoadriatikoa lehiaketarako kiniela egin berri dut parte hartu zuk ere 
inf	 lasai ainhoa ya bi geamukik ta begitako pikorek eguraldi onan senale diaaajajaja
for	gaur gaueko 2230etan eitb 1ean egongo naiz zuzenean donostiako suekin batera hoy 
inf	 si ahora bihar bihar jajajajj
for	 emozio ederra haimar tourreko azken aurreko etapa madarikatuan gertautakoak ahaztu eta atzoko gozotasunaz disfrutatu eutsi
inf	 ezabiz ondo ezpaza athletiku eztakixu zer dan
for	gurasotasun feministaren inguruko baliabide bila laguntzerik looking for references about feminist parenthood 
inf	2018 urtea hasteko erarik hobena 
inf	 hemen ezin da asko disfrutau hondartzataz jajaj 
inf	 eee oso guapua ek eee jaja
for	suitzako itzuliko etapa ezin ikusgarriagoa mendatetzarra igo eta jaitsieran zegoen helmuga saganek etapa eta cunego lider 
for	set de fotos zerua askatu eta mari anderea haserre azaldu da zerbait gaixki egin ahal dugu ba aita 
inf	 amaiera triste eta frustrantea izan zan baina une hautan oraindik harroago nao errealekoa izateaz lenengo zati kaxkarra bigarrena kastaz betea bultzaka bazan ere hartu konfiantza igandean animau bestuarioa ta beti zuekin gora erreala betiiiiii
for	 miren zabaleta sonia jacinto eta arkaitz rodriguez aske geratuko dirazigorra osorik beteta 
for	doako bi orduko tailerra animatu eta izena eman plaza mugatuak 
for	 izen ematea zabalik euskaraz hitz egiteko ohitura duten pertsonak eta mintzapraktika egin nahi dutenak biltzeko programa 
for	arrautza bat lurrera bezala erori zara neure bizitzara eta dena zikindu duzu
for	amestu aske sentitzeko hobe konfeti kolore 
inf	nun jokatuko da rezusta vs ibai zabala finala 
for	 badirudi aurten ere kolonbiarra ondo ibiliko dela ezta
for	lekukoa eramatea hunkigarria bai gustora egon ginela eskerrik asko 
for	 ez det gehiago askatuko lasai 
for	ametsak zirriborro baten idaztea zer da gero garbira pasatzeko astirik ez bada
for	 download full text egin eta gero irakurtzeko momentuaren bila
inf	 jojojoj ba bai bana oin debara nua ze gauzak lagatzea etorri naizaprobetxauu azken egunakk maria
for	ander amonarriz hernaniar jubenila irabazle andoainen gipuzkoako itzulian 
inf	bihar iratzargailuak 630 joko du ea esnatzen naizen ta zerbait ikasi gaboon denoi
inf	 zerda zure printziko lagunan jeto oi kenduu jajaja
inf	nire dultze morena eskutik helduidazu eta zure etxera laguntzen utzidazu
inf	 12 ni al naiz jajaj
for	 orduan inori ez dirulaguntzarik laissezfaire
inf	inoizz ezdet ainbeste lo ein juerga bat ta gero
inf	 ez dakit motibatua o ez baina atzo ze orduk arte ibili zinan hemwn idazten e ke aki nos enteramos de todo jaja
for	auzoko aniztasunean euskara plazara urtarrilaren 22an 
for	aesaten duzun hori funtsa egia izatea da inportanteenaa via 
for	5 egun izarrak plazara ekimenean izena emateko zeren zain zaude 1217 urte dituzu 
inf	hibaika ta san juan indartsuuu hurrengo igandea bero dator 
inf	oso pozik spiuk profit berriekin muy contento con las nuevas spiuk profit eskerrik asko 
for	donostia 20016 eta donostia kulturako langilee via kortxoenea
inf	zurine emon zure movilleko numero oso guapi zara zurekin berba egiteko movilletik
for	azaroak 13 txorierrin baietz lortu 60 egun euskaraz olgatzen programaren aurkezpena 
inf	no jodas tuenti berrie mobilleako por kojones jetxi bearra dela
inf	buuua este ano ek arrasa con todo aupa neskak
for	30eko aldapa zer da broma bat 
inf	 ez kezkatu bizitzaren aldeko liburua da la vida debe vivirse hasta q no pueda vivirse mas
inf	zozo zuria espeziea ikusi ei dabe gaur goizean sanduzelain maite ditut maite gure bazterrak 
inf	egun puta guztietan beldurrari ihesean 
inf	 ba tv3en ikusteko moun zeon aspalditik ta guk errex ulertzeko katalan baten batzutan esfortzu txiki bat itia da dana
for	ez dago eguzkilorerik nire etxeko atean 
for	udako mintzalagunen izen ematea zabalik ekainaren 25a arte udaran ere jarri mingainak dantzan 
for	jaiak egingo gaitu batzar irekia gaur 1900etan parte zaharreko n 
inf	una frase bonita zaila egiten zait dena zu etzaudenetik 
for	 bihar paella erraldoia acedotik zuzenean
for	 eman izena eta sariak irabazi lonjazank
for	ingalaterrako ospitaleetan lana egiteko c2 ingeles maila eskatzen dute bainan hauek zer nahi dute mediku onak ala ingelesa ongi hitzegiten dutenak 
inf	 ribeiro albarino ta estrella galiciakin ezto penaik aupa baskonia
for	 urteberriko saria aurkeztu dute eta bada zerbait irabazteko garaia lemapean 
inf	 faltsua izatia gure arten daudenak bai faltsuk eztiye pentsatzeuena publiko iten ta independentzia bulla in ta esp animatu
for	orreaga eta gero zer eman izena gure ikastaroan 
for	kaixo pena aukera ezazue lehian taldeak jaietan joko duen hurrengo abestia aukeratutako 
for	 errenteria itsusia egitasmoa oso goragarria iragarkietan aste santuari aipamenak oso laikoak ez izan arren
for	partidu on bat ikusteko ala hil jo ta ke guazen mutilak
for	noiz itzuliko zara galdetzen diot gaur nere buruari
inf	pikutara felix eta oihaneren estrategia niri jatorra hitzak gauza bat esateit hauei guztiz kontrakoa antza ni al nau oker 
inf	 eskerrikasko ibonbai jungo naiz kanpamentua
inf	 ondo zaude maitia joe ne jefa ematenzuhonen kasun mahaiai ta dana jotzenyo xd
for	nafarroaren historia memoria bizia 15121982 ikastaroaren programa izena emateko 
inf	noiz ta nun intzenun gaupa ta de ke alegiko festetan nere urtek zialako 
inf	 orduterdi te orduterdi 3 orduri
for	dagoeneko ikusgai elgoibarren futbola ere euskaraz bideoa 
inf	 zorionak lan ona in dezu
for	iratzargailuari minutuak lapurtzen egon ta gero ohetik altzatu bizikleta hartu eta olabideraino igo
inf	 animoo nik bihar lehenengo azterketaa s valerianas tilas
for	gaur 1900etan bageraren elkarrizketa filosofikoetan heriotza kulturaren ikuspegitik eztabaidagai an 
inf	 aramaiko udalari esker kiroldegia beterik eta ikuskizun borobila el mejor homenaje para comprobar que existe cantera eskerrik asko danori 
inf	euria tarteko zoramena besteko guardasola eskuan babesteko 
for	animo tolosako jokalariaren familia eta lagunei 
for	 hala ere ez nago ados baina tira ukaezina da ez dela haien une hoberena
for	esatea libre euskararen egoera aztergai 
inf	 gauza bat esan gurotzut ez emon enbidiarik nik ikesi ein bier dotela finaletarako
inf	 zorionak asier ia buru haundia bilbora ekartzen duzun
for	t ez dut esan bn atzoko gauaren onena montoiak egin zuen bertsioa zenbat diruzale zenbat putaseme latz
for	 dudarik gabe hamaika min dira oraindik lanbropean laster kalean haize ufadatxo bat lanbroa altxa dadin 
for	zenbatetan izan dugun gure barrua etsai eta zenbatetan galdu dugun gure kontra
for	kazetarien arteko desberdintasuna tren istripua aian etbk abisua jaso eta tokitik emititu du alboko hesira kanpotik begira
inf	bueno jentuza oiea noa biar 7terdik aldea esnatu bear data 
for	amurrion emandako kontzertua ikaragarria benetan 
inf	hasiko naiz ba liburuakin itxura ona daka beintzat
for	gurea euskal errepublika askea delako eta ez monarkia
for	atzoko eguna itzela izan zen hunkigarria eskerrikasko hurbildu zineten guztioei laguntzaileei bad sound system 
inf	dentistatik ateatzeko gogua t oaindik enauk sartu
for	 sorte on izan gaurko triatloian
inf	 bestetik la muerte cae del cielo jajajaja eso si barkamena ez degu eskatu behar aunque demos el pesame familiei 
for	irabazleak zaretela dudarik ez dago espanol hauek lapurtu behar dute garaipena bestela inork ez du euskal selekzia irabaziko animo neskak
for	30 segunduko bideo laburlaburrak ikasleekin eginak on egin
inf	 nun sartu za ez dotzut ikusten
inf	 hik segi hortan batzui interesatuko zaiguk eta asuntua goizen 5etan ta parrandan bakarrik ezin dik izan tt dragoi bolak
inf	 eskerrik adko bixa ongi pasa zure eune 
inf	lehenengo euskaltelalonso oin hau buffff hau merezi dogu
for	 arrazoi bere izena aipatzen da eta zerbait argitzen lagundu dezake jaunak
for	hemen dago jada altzako vii bertsopaper lehiaketa 
inf	hiru egun de deskoneksion ongi torri naute
inf	buenoba jeiki ta mendi aldea jungo gea bueltabat ematea kin
inf	 rutiakin jarraitzeko nre etxetik pasauko balitz be ezlitzake gaixki egongoo ajjaja
inf	 ya vestuperrare etxean nula konturatu naiz ta klaro geau in ber nitzan jajajaja la edad la edad xdddd
inf	aa ondoo danaak ni bano lenaago enteeratzediia gauzetaz
inf	sorberte al caba gosue hartu dot nik untze
for	inoiz ez al duzu sentitu zoriontsu zarela 
inf	gabon maite maite maitea urko 
for	 borova carbono 14 disko berriaren aurkezpena aurrenekoz gipuzkoan 2011528 landare orereta 
inf	 nola indek hori menudo artistaaa
for	telebista aurrean etzanda zauden horrek aro berri honen gida hartzeko prest al zaude makurtzen zarete altzatu gaitezen 
for	 khaurren parte hartzearen inguruko formazioa azaroak 14 goizean n 
for	ekoeskola 2012 martxan irunean fracking hondakinen kudeaketa canal de navarra zilbetiinformazioa 
inf	 oso politze ze ustezu jaja
inf	zapore gaxi goxoa bigarren postuan gaurko txapelketa hurrengo baten izango da
inf	 barcak kopi irabazizkun eunin florenek urteban esaten presi ixule portadetan ez agertzeko barca
inf	 de jong mesedez ehh jajaj bai bai barry eta batez eree toureee indartsuaa aizu nik ere badut kalidadeaa ehh piskak jaja
for	inork ba al daki ibookskindle dokumentuak liburuak inprimatzerik ba ote den
for	trialsinek irudi ikusgarriak utzi ohi ditu 
inf	zoriooonaaak al gran ondo pasaau egunaa ta haber gero gauzen benga krak
inf	azken egunak tiketak erosteko ultimos doas para comprar los tikets que no se te pase gora jai herrikoiak 
for	gauzak batzuetan ez dira nahi bezala ateratzen 
for	simu fratelli anaiak gara circhemu a strada askatasunera entzuten da korsikan 
for	mundua ikusi nahi dut baina zure ohetik
for	 arrauneko dopinaren aurkako kontrolak hain eskasak diren bitartean zuk esandakoak tamalez ez du eraginik guztiak garbi daude
inf	 eskerrik askoo gipuzkoan ez zen koloreetan joan gustatu zait nola geratu den dena nire izena ezik jejeje azpiazu zrekin
inf	hay algobonitotarde perfecta con quien quieres bada zerbait politagoaarratsalde ezin hobea maite duzunarekin 
for	 hunkigarria tabuak ezabatu heriotzaz duintasunez eta maitasunez hitzegin heriotzak maitatzen ere irakasten digulako
inf	gaur konturatu naz zergaitik foro d ermuakoak eta manos limpiasekoakak diran hain ilunak ze gaizki bizi den guardasol 1n azpian 
for	ba al zenekiten julio salinas futbolari ohiak n ikasi zuela 
inf	buelta bihar lanea berrize gabonanittt
inf	ni mourinho ixanda higuain barrure eta altintop kalea p
for	ni beti izango nauzu benetako laguna 
for	eta zenbat botatzen den faltan arriondas asturias spain 
inf	 ren mezuk deialdikwatxapak twitterak egun osoa alaitzen ditea
for	sinplea etxean sortutako hondakin organikoak etxe ondoko konpostagailuan kudeatzea 
inf	ostiralaaaaaaaaaa egun ederra bagerakidea izateko zatoz 
for	mundialetan eta halakoetan sortzen zaidan zalantzakezka zergatik herrialde bakoitzak ez du berezko izenaz jokatzen kroaziahravtska etab
inf	aaixzelako burugogorra zaaan baaina igual iguual beti zare or irribarre bat ateratzeko 
for	klaseak izan baino lehen hondartzan pasa dudan azkeneko arratsalde ona 
for	gorroto ditut gorroto gorrotoz soilik bizi direnak eta maite maitasunez dena ematera iritsi direnak
for	inauteriak gaur da gure gaua 
for	 bere ezpainen umela soilik desio dutela
inf	 ea egia den aupa athletic
inf	ba oin ez dakit zer ein
inf	han ezaguna itten xaten fabrika baten egon dia etbko atsuak
for	nire zauria sendatuko dute biharko zure malkoek
inf	 animooo benga azken txanpa aran ta geo ya oporrak nola dijuazt gauzak hortik
for	gaur eta biok taula gainean sarreren zozketa egingo dugu esker adi
for	 ta zorte on zure talde berrian aupa 
inf	pa san juan de gaztelugatxe
inf	bixer zortziretan izartu biher nazela bederatziretan dentista dekotelako eibarre eta gainera lau ordu dentistanien sartute
inf	zorionak a la fea de ikusiko gea muxutxo bat
for	gazte ez gelditu gora begira hitza eta ekintza bihotza ala heriotza
for	euskara bizilagunak proiektua donostiara iritsiko da azaroaren 13an elkarbizitza euskaraz 
for	azkenengo eguna ibizan eskerrik asko amz 
